order_id,order_date,product_id,product_category,price,quantity_sold,customer_region
26615,2023-08,4884,Electronics,144.92,3,Europe
26616,2023-05,2219,Electronics,141.4,2,Asia
26617,2022-03,3953,Fashion,402.97,2,North America
26618,2022-11,3511,Beauty,427.77,1,Middle East
26619,2022-03,3962,Sports,108.09,5,Europe
26620,2023-02,1817,Sports,189.09,5,Middle East
26623,2022-09,1579,Fashion,177.07,5,Middle East
26624,2023-11,4198,Electronics,308.82,3,Asia
26625,2022-10,1159,Home & Kitchen,77.81,2,Asia
26626,2022-10,4572,Books,344.25,1,Asia
26627,2022-10,2489,Electronics,149.78,3,Europe
26630,2023-03,3545,Sports,434.03,4,Asia
26631,2023-11,4519,Fashion,302.42,2,North America
26632,2022-10,1463,Books,311.51,5,Middle East
26635,2023-11,2687,Sports,425.47,3,Europe
26636,2022-01,2307,Home & Kitchen,227.04,4,Middle East
26637,2022-06,3198,Electronics,244.94,3,Europe
26638,2022-02,2021,Sports,148.77,2,Asia
26639,2023-04,3622,Books,167.9,2,North America
26640,2022-07,3933,Fashion,241.26,3,Asia
26643,2022-10,3260,Sports,409.19,3,North America
26644,2022-12,3632,Home & Kitchen,191.95,4,Europe
26648,2023-11,1665,Fashion,326.86,3,Asia
26649,2022-12,3235,Fashion,157.42,3,Middle East
26650,2022-05,4643,Beauty,136.77,2,Europe
26652,2022-08,1986,Home & Kitchen,172.81,5,Europe
26653,2023-02,3230,Beauty,265.51,3,North America
26655,2022-03,1024,Books,107.41,3,North America
26656,2023-09,1916,Books,95.29,5,Middle East
26657,2022-11,4608,Electronics,111.72,2,Europe
26658,2022-03,2337,Beauty,121.69,4,Middle East
26659,2023-06,3085,Books,353.97,2,Asia
26660,2022-06,1301,Fashion,90.37,1,Europe
26662,2023-05,3147,Home & Kitchen,361.23,4,Middle East
26664,2023-11,3706,Books,275.02,4,Middle East
26665,2023-07,3493,Books,184.94,3,Asia
26667,2022-10,3517,Beauty,287.45,5,North America
26668,2022-11,1054,Sports,167.3,3,Asia
26669,2022-04,4567,Fashion,326.68,3,Europe
26672,2023-11,3802,Fashion,346.92,2,Europe
26673,2022-05,3174,Home & Kitchen,338.17,1,North America
26674,2022-07,4392,Home & Kitchen,298.63,3,Europe
26675,2022-11,4837,Home & Kitchen,365.01,4,Asia
26676,2023-07,4139,Sports,190.21,4,Middle East
26677,2023-10,4467,Sports,65.9,4,North America
26679,2022-03,2172,Beauty,202.98,2,North America
26680,2023-07,4474,Home & Kitchen,403.7,5,Asia
26681,2023-10,1225,Electronics,297.44,3,Middle East
26682,2023-02,1837,Electronics,78.05,1,Middle East
26683,2023-12,3739,Beauty,162.56,5,North America
26684,2023-08,2333,Home & Kitchen,333.3,5,North America
26686,2023-08,1514,Sports,430.11,1,Asia
26687,2023-10,1288,Beauty,317.95,1,Asia
26688,2022-05,3248,Books,113.12,5,Middle East
26689,2023-06,2542,Sports,435.37,3,Asia
26692,2023-05,3816,Home & Kitchen,285.26,4,Asia
26693,2022-11,1167,Beauty,436.29,4,Middle East
26694,2023-04,1913,Electronics,397.63,5,Europe
26695,2023-12,2698,Home & Kitchen,311.4,2,Middle East
26697,2023-12,2318,Sports,125.94,1,Asia
26698,2023-02,3427,Electronics,313.95,1,Europe
26700,2022-02,3404,Fashion,228.18,5,Asia
26701,2023-09,3860,Sports,417.65,5,Asia
26702,2022-05,2994,Sports,121.36,3,Asia
26703,2022-08,3178,Sports,377.07,5,North America
26704,2023-01,3252,Fashion,381.87,3,Asia
26705,2022-06,4507,Books,319.16,3,Europe
26706,2023-05,3363,Fashion,447.27,4,Asia
26707,2023-05,1603,Electronics,227.41,4,North America
26708,2023-01,4385,Sports,108.35,3,Europe
26709,2023-06,3533,Beauty,327.52,1,Asia
26711,2023-08,1110,Home & Kitchen,316.9,4,Asia
26712,2022-05,2313,Books,439.93,4,Asia
26713,2023-07,1246,Home & Kitchen,433.67,3,Asia
26716,2023-09,1449,Fashion,278.37,3,Middle East
26717,2023-03,3936,Fashion,428.51,2,Asia
26718,2023-04,2645,Sports,194.88,2,North America
26719,2022-12,2985,Sports,445.0,1,Middle East
26720,2023-05,2444,Electronics,179.33,4,Middle East
26721,2023-04,4471,Electronics,211.32,3,Europe
26722,2023-01,2479,Home & Kitchen,165.21,3,Asia
26723,2023-12,3791,Home & Kitchen,223.69,3,Asia
26724,2023-03,1124,Sports,232.09,5,Europe
26725,2023-09,2738,Sports,242.96,2,Europe
26726,2022-04,3988,Home & Kitchen,146.42,2,Middle East
26727,2023-03,4854,Sports,195.64,3,Europe
26728,2023-10,3307,Fashion,304.07,5,North America
26730,2022-04,2735,Books,275.96,3,Asia
26732,2023-08,1271,Books,305.61,2,Europe
26733,2023-06,2879,Home & Kitchen,192.36,1,North America
26734,2023-03,4636,Home & Kitchen,234.37,1,Europe
26735,2022-05,4849,Electronics,406.13,1,Europe
26736,2022-03,2441,Beauty,337.76,4,Asia
26738,2022-05,4124,Sports,126.86,1,North America
26739,2022-10,1271,Sports,201.73,3,Europe
26740,2023-10,1895,Home & Kitchen,114.99,1,North America
26741,2023-07,3275,Beauty,94.34,4,Middle East
26742,2023-05,2981,Beauty,335.22,5,Middle East
26743,2023-10,4763,Sports,330.32,3,Asia
26744,2022-01,1370,Home & Kitchen,248.48,2,Middle East
26745,2023-11,4896,Electronics,77.53,5,North America
26746,2023-03,3759,Fashion,285.77,1,Asia
26747,2023-01,3239,Sports,257.05,1,Europe
26748,2022-09,1979,Beauty,286.51,4,Asia
26749,2023-02,4094,Books,227.14,2,North America
26751,2023-01,4981,Fashion,208.41,3,Europe
26752,2022-06,2359,Fashion,161.1,4,North America
26753,2022-02,4301,Fashion,138.45,5,Asia
26754,2022-05,2553,Fashion,333.02,2,Europe
26755,2023-06,3535,Books,336.97,5,Middle East
26757,2022-02,2187,Fashion,319.15,3,North America
26758,2022-03,2446,Fashion,152.34,1,Middle East
26759,2022-08,2383,Sports,269.2,4,Asia
26760,2022-09,4240,Books,319.12,3,Asia
26761,2022-05,4584,Beauty,208.16,2,North America
26762,2022-06,3896,Beauty,320.83,2,Europe
26763,2023-08,3395,Books,410.23,5,Europe
26764,2023-08,1765,Beauty,317.25,5,Europe
26765,2022-10,2222,Home & Kitchen,89.35,1,Middle East
26766,2022-01,4283,Electronics,165.24,4,North America
26768,2023-12,2175,Beauty,184.09,5,Asia
26769,2022-02,2908,Books,415.94,3,Europe
26770,2023-10,3624,Home & Kitchen,74.45,3,Asia
26772,2023-03,4161,Fashion,109.65,3,North America
26775,2022-02,2105,Electronics,290.45,2,Europe
26776,2023-03,2784,Electronics,93.44,1,North America
26777,2023-03,1620,Sports,324.49,2,Europe
26779,2022-07,2855,Electronics,152.61,5,North America
26780,2022-05,3049,Sports,204.22,3,Middle East
26782,2023-08,4611,Home & Kitchen,289.96,1,Asia
26783,2023-12,4931,Beauty,303.65,2,Middle East
26784,2022-12,2513,Books,310.91,3,North America
26787,2022-06,1253,Sports,238.24,5,Middle East
26788,2022-08,3644,Books,151.77,3,Europe
26789,2022-07,4556,Electronics,125.51,2,North America
26790,2023-08,4272,Electronics,171.38,5,Asia
26792,2023-06,4955,Fashion,129.7,4,Asia
26794,2022-07,4406,Electronics,208.5,1,North America
26795,2022-08,4661,Books,137.09,1,North America
26796,2023-11,4482,Sports,148.9,1,North America
26797,2023-11,4281,Fashion,229.18,2,Europe
26798,2023-01,1637,Beauty,408.58,5,Europe
26799,2023-04,4081,Sports,418.43,1,Asia
26800,2023-08,2263,Books,244.28,4,Europe
26801,2023-07,2813,Fashion,419.83,2,Middle East
26802,2022-06,1918,Home & Kitchen,87.09,3,North America
26803,2023-04,1819,Books,136.99,4,Middle East
26804,2023-08,2193,Fashion,84.16,4,Europe
26806,2023-07,3863,Electronics,379.57,5,Asia
26807,2022-01,1836,Sports,385.2,1,Europe
26808,2023-04,1946,Fashion,344.87,1,Europe
26810,2022-10,2792,Beauty,109.68,2,Europe
26811,2022-06,3519,Sports,437.02,5,North America
26812,2022-02,4936,Electronics,243.38,5,Middle East
26813,2022-09,4833,Beauty,372.66,1,North America
26814,2022-08,3743,Electronics,112.54,1,Europe
26816,2022-07,2862,Home & Kitchen,414.66,4,Middle East
26817,2023-08,4479,Beauty,120.56,3,Asia
26818,2023-08,4470,Electronics,114.03,1,Europe
26819,2022-09,4274,Sports,202.97,1,North America
26820,2022-07,2707,Electronics,275.38,5,Asia
26821,2023-05,4664,Fashion,315.49,5,Europe
26823,2022-01,1726,Home & Kitchen,379.51,4,Asia
26824,2022-03,2712,Home & Kitchen,265.71,3,Europe
26825,2023-08,4011,Electronics,76.34,2,North America
26826,2022-06,4166,Electronics,72.53,5,Middle East
26827,2022-08,3165,Books,69.69,4,North America
26829,2023-03,2097,Electronics,406.95,1,Asia
26831,2022-11,4401,Home & Kitchen,155.51,2,Middle East
26832,2023-08,2449,Beauty,164.06,5,Middle East
26833,2023-06,1186,Home & Kitchen,161.13,5,Europe
26835,2023-03,3506,Fashion,218.92,3,Europe
26836,2022-08,4038,Beauty,429.24,1,Asia
26837,2022-11,1777,Books,58.72,2,North America
26839,2023-03,3917,Sports,325.85,1,Asia
26840,2023-09,2332,Home & Kitchen,387.58,5,North America
26841,2023-04,2449,Books,125.48,1,Asia
26843,2023-07,2354,Beauty,342.61,2,Europe
26844,2023-03,3899,Sports,241.04,3,North America
26845,2023-12,1407,Fashion,400.72,2,Europe
26846,2022-10,2018,Sports,165.33,2,Middle East
26847,2023-11,2330,Beauty,138.54,5,Asia
26848,2022-02,1070,Books,134.63,5,Middle East
26849,2022-07,2467,Books,96.0,3,North America
26850,2023-10,3196,Fashion,439.73,2,North America
26851,2023-04,4947,Beauty,199.02,4,Europe
26852,2022-02,2460,Sports,437.67,3,Asia
26853,2023-05,2285,Books,442.33,4,Middle East
26854,2022-06,4870,Beauty,69.99,1,Middle East
26857,2023-05,3956,Books,109.5,1,Middle East
26858,2023-05,2328,Electronics,194.17,4,Asia
26859,2022-07,4614,Fashion,69.42,1,Europe
26862,2023-11,2139,Electronics,404.58,4,North America
26863,2022-02,3996,Fashion,431.16,4,Asia
26865,2023-10,4698,Sports,232.96,2,North America
26866,2022-08,4122,Home & Kitchen,283.33,2,North America
26867,2023-10,2095,Sports,256.61,5,Middle East
26868,2022-08,4994,Home & Kitchen,271.58,3,Europe
26869,2022-01,2663,Home & Kitchen,124.72,3,Europe
26870,2023-03,1935,Electronics,290.67,2,North America
26871,2022-01,3808,Home & Kitchen,133.84,5,Europe
26872,2022-08,4901,Fashion,294.27,4,Europe
26873,2023-11,3873,Electronics,412.83,3,Middle East
26875,2023-10,2190,Sports,432.28,2,Asia
26876,2023-11,4141,Books,225.53,2,North America
26877,2023-05,1991,Fashion,307.1,3,Asia
26878,2022-07,2021,Fashion,132.12,5,Europe
26880,2023-06,4591,Beauty,309.45,2,Asia
26882,2022-08,2598,Beauty,387.44,5,Asia
26883,2023-03,4358,Home & Kitchen,438.63,3,North America
26884,2023-06,4305,Home & Kitchen,132.97,5,Europe
26885,2023-10,4801,Sports,323.89,4,Middle East
26886,2022-09,2961,Home & Kitchen,180.23,5,Asia
26887,2023-07,2367,Home & Kitchen,409.7,5,Europe
26889,2022-09,4324,Home & Kitchen,110.69,3,North America
26890,2022-12,1705,Books,369.5,3,Asia
26891,2023-04,4880,Sports,373.78,4,North America
26892,2022-11,1256,Fashion,178.29,5,North America
26893,2023-07,3889,Fashion,75.87,5,Europe
26894,2022-10,2529,Electronics,162.94,1,Asia
26895,2022-02,4825,Fashion,88.0,2,Middle East
26896,2022-02,4542,Beauty,442.34,3,Asia
26897,2022-08,4360,Beauty,414.48,5,North America
26898,2023-07,1619,Home & Kitchen,383.71,4,Asia
26899,2022-10,3596,Electronics,380.42,2,Middle East
26900,2023-09,4963,Books,202.87,3,North America
26902,2023-09,4576,Sports,406.1,1,North America
26904,2023-08,2107,Home & Kitchen,252.12,2,North America
26905,2023-08,4801,Electronics,145.44,4,Europe
26906,2022-05,2773,Sports,326.05,4,Middle East
26907,2022-07,3606,Fashion,342.71,1,Europe
26908,2022-12,1344,Sports,354.63,2,Middle East
26909,2023-08,3426,Fashion,196.8,3,Asia
26910,2023-03,1131,Home & Kitchen,260.24,3,Middle East
26911,2022-12,2234,Sports,60.24,4,Middle East
26912,2022-10,1716,Beauty,302.07,2,Europe
26913,2023-06,2618,Books,234.88,2,Europe
26914,2023-02,1076,Sports,99.12,4,Asia
26915,2023-01,2974,Beauty,248.92,4,Asia
26916,2023-08,2163,Fashion,177.34,2,Europe
26917,2023-07,4199,Home & Kitchen,329.0,1,North America
26918,2022-01,4137,Sports,404.68,3,North America
26919,2023-08,1932,Beauty,207.69,1,North America
26920,2023-07,1753,Fashion,417.69,4,North America
26921,2022-02,4734,Home & Kitchen,91.09,1,Asia
26922,2022-03,2590,Sports,319.7,1,North America
26923,2023-04,3194,Books,217.52,2,Middle East
26924,2022-04,1066,Sports,191.24,4,Middle East
26925,2022-04,1471,Electronics,117.96,1,Asia
26926,2022-09,1150,Fashion,124.92,4,Asia
26927,2022-12,1003,Electronics,231.84,5,Europe
26928,2023-04,4089,Home & Kitchen,420.02,1,Asia
26929,2023-07,3571,Fashion,277.97,1,Europe
26930,2022-10,1255,Books,288.28,1,North America
26931,2023-10,4580,Books,357.68,4,Asia
26932,2023-07,4106,Home & Kitchen,149.1,3,North America
26933,2023-09,3970,Electronics,193.29,1,Asia
26934,2022-12,3602,Sports,424.82,1,Asia
26936,2022-03,4578,Books,259.17,5,Asia
26937,2022-09,2886,Electronics,269.97,4,Asia
26938,2022-12,1322,Electronics,278.26,1,Europe
26939,2022-03,1452,Fashion,381.9,5,North America
26940,2023-03,4903,Beauty,228.4,1,Middle East
26941,2023-01,3908,Home & Kitchen,422.66,5,Europe
26942,2022-12,1358,Books,172.84,3,Middle East
26943,2022-12,3099,Sports,173.07,2,Asia
26945,2022-09,3770,Electronics,165.6,5,Asia
26946,2022-05,2762,Beauty,100.09,5,North America
26947,2022-09,1032,Fashion,278.13,3,Middle East
26949,2023-05,1435,Electronics,390.73,4,Middle East
26950,2023-02,4044,Electronics,220.9,5,North America
26951,2023-08,4490,Home & Kitchen,255.39,2,Asia
26953,2023-03,1848,Books,360.85,3,Middle East
26954,2022-09,3860,Beauty,55.01,3,Asia
26955,2023-11,1076,Books,306.84,5,Middle East
26957,2022-05,2073,Beauty,100.56,3,North America
26958,2022-09,3489,Books,387.94,4,Europe
26959,2022-06,1669,Home & Kitchen,210.38,2,North America
26960,2022-04,2221,Electronics,75.96,2,North America
26961,2022-10,2793,Electronics,419.98,5,Asia
26962,2023-08,1462,Books,321.57,1,North America
26964,2022-09,3593,Sports,416.27,4,North America
26965,2022-01,1435,Home & Kitchen,270.22,4,Europe
26966,2022-07,2020,Sports,313.94,2,Middle East
26967,2022-08,1723,Fashion,283.85,4,Asia
26968,2022-08,2295,Electronics,198.21,4,North America
26969,2022-10,3939,Electronics,72.33,3,Middle East
26970,2022-06,3986,Books,360.85,1,Asia
26971,2022-06,4647,Books,343.56,5,Asia
26972,2022-01,3202,Home & Kitchen,430.33,2,Asia
26973,2023-11,2344,Electronics,309.25,4,Asia
26975,2022-10,4623,Home & Kitchen,208.99,3,Europe
26976,2023-04,3207,Electronics,56.73,4,North America
26977,2023-01,3370,Sports,300.37,3,North America
26978,2023-07,2037,Fashion,105.65,4,Europe
26980,2022-10,1119,Fashion,81.92,5,Middle East
26981,2023-10,4385,Electronics,417.32,4,North America
26982,2022-11,3395,Home & Kitchen,306.33,2,Middle East
26983,2022-09,3093,Electronics,157.68,2,Middle East
26984,2022-08,4417,Books,396.74,1,North America
26986,2023-11,4453,Fashion,76.44,5,North America
26987,2023-07,3669,Electronics,420.51,2,Asia
26988,2022-05,2394,Sports,406.76,5,Middle East
26989,2022-02,2482,Fashion,381.31,3,Europe
26990,2023-09,3266,Books,138.95,5,Asia
26991,2023-02,2003,Sports,386.46,3,Asia
26993,2023-09,4008,Fashion,57.19,4,North America
26994,2023-09,2312,Sports,156.91,1,Middle East
26995,2022-11,3559,Beauty,132.31,3,Europe
26996,2022-10,4629,Sports,240.51,4,Europe
26997,2023-03,4409,Electronics,284.97,5,Europe
26998,2022-12,3428,Fashion,153.85,1,Europe
26999,2022-02,2529,Beauty,349.41,3,Europe
27001,2023-05,4905,Books,118.34,2,North America
27002,2023-06,4459,Fashion,179.8,5,Asia
27003,2023-12,3613,Books,199.95,2,North America
27004,2023-10,4953,Electronics,185.26,3,Asia
27007,2023-06,1751,Beauty,382.95,5,North America
27009,2023-10,1200,Electronics,178.71,3,Asia
27010,2023-10,3009,Fashion,224.03,1,Europe
27011,2023-09,4273,Beauty,112.28,1,Asia
27013,2022-04,1198,Electronics,366.09,2,Europe
27014,2022-05,3120,Beauty,432.44,5,Middle East
27015,2022-10,1950,Electronics,370.21,5,Europe
27016,2023-12,3735,Sports,180.71,3,Asia
27017,2022-08,3266,Sports,240.88,1,Middle East
27019,2022-06,2456,Beauty,213.65,1,North America
27020,2023-11,1406,Beauty,401.72,1,Europe
27021,2022-05,1794,Beauty,375.19,5,Asia
27022,2022-09,3840,Home & Kitchen,393.4,2,North America
27023,2022-10,2116,Beauty,138.98,1,North America
27025,2023-04,2103,Beauty,232.77,1,North America
27026,2023-12,3255,Home & Kitchen,242.86,5,Middle East
27027,2023-07,1091,Home & Kitchen,314.07,1,North America
27030,2022-03,3130,Electronics,374.85,2,Middle East
27031,2022-08,4145,Books,322.19,1,Middle East
27032,2022-04,1409,Electronics,113.86,2,Middle East
27033,2023-02,3491,Books,420.47,2,North America
27034,2023-05,3177,Electronics,177.04,4,Europe
27035,2022-06,1770,Beauty,242.51,4,North America
27036,2023-03,4942,Books,67.43,1,Europe
27038,2023-02,3625,Sports,364.03,5,North America
27039,2023-12,3712,Sports,123.85,3,Asia
27041,2022-10,1195,Sports,194.09,2,North America
27042,2022-02,4086,Fashion,215.55,2,Asia
27043,2022-12,1209,Home & Kitchen,86.66,2,Europe
27044,2023-03,1134,Electronics,216.18,1,North America
27046,2022-11,4546,Home & Kitchen,219.41,4,Europe
27047,2023-02,1593,Books,351.57,5,Asia
27049,2023-06,1503,Sports,313.32,5,Europe
27050,2023-06,1476,Beauty,145.9,3,Europe
27051,2023-07,2320,Sports,175.13,4,Asia
27052,2022-08,2405,Beauty,122.12,3,Middle East
27054,2023-05,3731,Sports,447.09,2,Middle East
27055,2022-09,3170,Beauty,319.89,5,North America
27057,2022-11,2985,Home & Kitchen,396.86,5,North America
27058,2022-02,4281,Books,409.67,5,North America
27059,2023-04,3541,Fashion,376.47,5,Asia
27060,2023-02,4990,Sports,90.01,1,North America
27061,2023-02,4647,Beauty,144.73,4,Europe
27062,2023-05,1389,Sports,407.21,1,North America
27063,2023-03,3110,Home & Kitchen,224.58,1,Asia
27064,2023-04,4965,Beauty,124.87,1,Middle East
27065,2022-03,2962,Electronics,322.83,3,Europe
27066,2023-08,4480,Sports,298.82,3,Asia
27067,2022-08,3002,Beauty,262.1,2,Europe
27068,2022-01,3567,Sports,175.26,5,Middle East
27069,2022-10,1244,Home & Kitchen,388.48,5,North America
27070,2023-01,3212,Sports,286.7,4,North America
27071,2022-12,4164,Books,433.44,4,North America
27072,2022-03,1954,Home & Kitchen,415.74,1,North America
27074,2022-05,4892,Sports,371.63,2,Middle East
27075,2023-02,2911,Sports,73.48,4,Europe
27076,2023-12,1710,Home & Kitchen,185.89,1,North America
27077,2022-12,2147,Home & Kitchen,377.59,3,Asia
27078,2022-02,2590,Books,71.77,3,Asia
27079,2023-06,1931,Electronics,340.0,5,Middle East
27080,2023-12,4261,Home & Kitchen,167.59,2,Middle East
27081,2022-08,1654,Home & Kitchen,121.78,4,Asia
27082,2022-03,2845,Sports,274.76,2,North America
27084,2023-11,4680,Beauty,348.48,4,Asia
27085,2022-04,1821,Fashion,206.56,4,Middle East
27086,2023-04,3244,Sports,300.76,4,Middle East
27088,2022-05,2616,Home & Kitchen,222.06,2,Asia
27089,2023-08,4180,Home & Kitchen,393.43,2,North America
27090,2023-07,4866,Electronics,356.32,4,Europe
27091,2023-05,4280,Fashion,271.46,5,Asia
27092,2022-04,1114,Beauty,100.16,1,Middle East
27093,2023-09,1963,Electronics,296.9,4,North America
27094,2022-06,1752,Books,340.01,3,North America
27095,2023-03,2931,Sports,281.93,2,Asia
27096,2022-04,3941,Home & Kitchen,379.03,2,Europe
27097,2023-11,3553,Electronics,190.98,1,Middle East
27098,2023-01,3838,Sports,200.46,4,North America
27101,2023-12,4043,Home & Kitchen,94.74,2,Asia
27102,2023-05,4275,Electronics,126.51,3,North America
27103,2023-06,4784,Home & Kitchen,285.9,3,Middle East
27104,2022-08,4927,Fashion,281.21,1,North America
27107,2023-09,3312,Beauty,388.1,4,Asia
27108,2023-02,4360,Beauty,399.44,4,North America
27109,2023-04,1581,Home & Kitchen,347.36,4,North America
27110,2022-10,1690,Electronics,87.44,5,Middle East
27111,2022-12,3528,Sports,185.2,1,Europe
27112,2022-10,2703,Books,166.54,1,Asia
27114,2022-03,3691,Beauty,61.03,5,Middle East
27115,2023-09,1770,Beauty,279.67,1,Europe
27116,2022-11,2164,Electronics,387.11,2,Europe
27117,2023-05,1281,Fashion,206.46,2,Asia
27118,2022-03,3337,Beauty,265.81,3,North America
27119,2023-12,3252,Beauty,87.14,1,Middle East
27120,2023-01,2716,Home & Kitchen,107.93,1,Europe
27121,2023-06,2582,Fashion,349.19,2,North America
27122,2023-10,3951,Fashion,363.39,2,North America
27123,2023-11,3379,Beauty,281.3,4,Middle East
27125,2022-08,3450,Sports,189.34,5,Europe
27126,2022-01,2256,Sports,364.29,5,Europe
27127,2023-04,2737,Electronics,363.96,1,North America
27128,2022-10,1031,Books,234.2,2,Europe
27129,2023-03,4860,Beauty,415.08,1,Europe
27130,2022-04,1191,Books,265.2,5,Asia
27131,2022-04,1406,Books,314.9,3,Asia
27133,2022-09,4928,Books,346.7,3,Europe
27134,2023-01,2606,Sports,327.29,4,North America
27136,2022-10,3082,Beauty,74.71,3,Europe
27137,2022-01,4969,Electronics,99.11,3,Asia
27138,2022-12,2243,Fashion,243.13,3,North America
27139,2023-04,4782,Home & Kitchen,176.84,4,Middle East
27140,2022-05,2641,Fashion,74.27,4,Middle East
27141,2022-09,3023,Home & Kitchen,80.77,4,Europe
27142,2023-05,3379,Fashion,358.96,5,Middle East
27143,2023-02,4067,Beauty,375.55,5,Asia
27144,2022-07,2075,Beauty,446.42,3,Middle East
27145,2023-11,1016,Books,158.66,3,Asia
27146,2022-11,1853,Home & Kitchen,229.52,1,North America
27147,2022-07,3056,Sports,73.68,5,North America
27148,2022-12,3227,Electronics,66.3,1,Europe
27150,2023-03,2301,Home & Kitchen,88.84,5,Middle East
27151,2022-03,3741,Beauty,143.52,2,Europe
27152,2023-04,2827,Electronics,284.83,5,Middle East
27153,2022-12,1166,Home & Kitchen,312.55,4,Middle East
27154,2023-01,4322,Books,276.02,2,Asia
27156,2023-04,2616,Electronics,262.77,3,Europe
27157,2022-09,1026,Sports,228.34,5,North America
27158,2022-01,1117,Books,386.87,3,Middle East
27160,2023-10,3399,Sports,333.51,5,Middle East
27161,2022-08,3242,Sports,357.18,5,Europe
27162,2023-01,3700,Beauty,197.13,2,Middle East
27163,2022-02,2296,Sports,297.91,1,North America
27164,2022-10,1316,Books,275.5,1,North America
27166,2022-04,3802,Electronics,367.54,5,North America
27167,2022-02,4600,Sports,141.96,2,Asia
27168,2023-07,2719,Fashion,444.2,1,North America
27169,2023-08,2071,Fashion,270.45,5,North America
27170,2022-02,2039,Electronics,83.54,2,Asia
27171,2022-06,2493,Beauty,417.65,4,Middle East
27172,2022-04,2944,Books,265.94,2,Asia
27174,2022-07,2306,Fashion,198.51,2,North America
27175,2023-02,3061,Sports,246.38,5,Middle East
27176,2022-04,2371,Books,142.07,1,Europe
27177,2023-02,1366,Home & Kitchen,150.26,4,Europe
27178,2023-11,1227,Fashion,69.47,1,North America
27179,2023-10,2651,Electronics,356.72,2,Middle East
27181,2022-11,2002,Beauty,144.84,3,Middle East
27182,2023-08,4889,Sports,109.7,3,Asia
27183,2022-09,1735,Home & Kitchen,227.06,2,Europe
27184,2023-03,4612,Fashion,394.0,2,Middle East
27185,2023-05,4611,Books,152.92,2,Middle East
27186,2022-12,4476,Fashion,437.15,4,North America
27187,2023-03,4479,Electronics,434.23,5,Asia
27188,2022-08,3605,Fashion,206.8,1,Middle East
27189,2022-02,4131,Sports,415.43,3,North America
27190,2023-06,1866,Beauty,153.29,4,Asia
27191,2022-07,1659,Beauty,133.02,3,Asia
27192,2023-04,4123,Electronics,435.36,3,Europe
27193,2022-10,4221,Electronics,338.66,5,Asia
27194,2022-10,2859,Home & Kitchen,125.77,5,North America
27196,2023-12,2684,Fashion,376.02,3,Middle East
27197,2023-06,3219,Electronics,159.24,2,North America
27199,2022-11,4732,Electronics,147.78,1,Middle East
27200,2022-07,1615,Electronics,219.55,4,North America
27201,2022-08,1488,Home & Kitchen,113.04,5,Middle East
27203,2022-02,2655,Sports,170.01,5,Europe
27204,2023-10,2979,Sports,253.25,1,Europe
27205,2023-02,2572,Beauty,398.56,2,North America
27206,2022-10,3731,Books,392.31,2,Europe
27207,2022-11,3171,Home & Kitchen,84.48,3,North America
27208,2023-04,4349,Beauty,237.22,4,Middle East
27209,2022-06,2235,Electronics,433.82,3,North America
27211,2022-09,4498,Home & Kitchen,245.15,3,Middle East
27212,2022-03,1458,Beauty,253.58,1,Middle East
27213,2023-10,4604,Beauty,415.58,3,Middle East
27214,2023-10,4824,Home & Kitchen,251.11,5,Middle East
27215,2022-09,2680,Fashion,55.11,5,Middle East
27216,2023-04,4363,Sports,346.5,5,Europe
27217,2022-06,2165,Home & Kitchen,286.28,1,North America
27218,2023-02,1676,Electronics,236.17,3,Asia
27219,2023-07,4998,Fashion,147.23,2,Asia
27222,2023-06,1177,Sports,421.73,2,Asia
27225,2022-02,4621,Beauty,90.91,4,Europe
27226,2022-12,2358,Home & Kitchen,164.14,1,Middle East
27227,2022-12,4460,Sports,241.41,3,Middle East
27228,2022-10,2189,Electronics,206.19,2,Asia
27230,2022-04,4601,Beauty,150.86,4,Middle East
27231,2023-12,4932,Sports,64.96,5,Europe
27232,2023-06,2695,Beauty,234.95,4,Europe
27233,2022-08,4910,Fashion,256.83,5,North America
27234,2022-04,4293,Electronics,207.34,1,Europe
27235,2023-10,2637,Books,395.03,5,North America
27236,2023-04,3905,Electronics,249.52,2,Europe
27237,2023-10,3375,Electronics,156.33,1,Europe
27238,2023-06,1600,Books,245.75,1,North America
27240,2022-10,4671,Sports,431.51,1,Europe
27241,2022-05,4485,Electronics,329.34,1,Europe
27242,2023-02,2156,Home & Kitchen,327.19,4,Europe
27243,2022-10,3819,Home & Kitchen,303.22,4,Europe
27244,2022-01,4250,Electronics,118.43,5,North America
27245,2022-06,3025,Electronics,309.74,2,Middle East
27246,2022-12,4976,Books,302.17,5,Asia
27247,2022-07,1822,Electronics,286.57,4,Middle East
27248,2023-04,3336,Beauty,403.59,5,Europe
27250,2022-04,4420,Electronics,231.27,5,Europe
27252,2023-11,4435,Sports,398.91,4,Asia
27253,2023-01,4154,Electronics,120.35,5,Middle East
27254,2022-07,3284,Fashion,185.97,5,Middle East
27255,2022-05,3485,Beauty,167.34,5,Europe
27257,2022-09,3492,Home & Kitchen,172.81,4,Middle East
27260,2022-04,3763,Sports,112.09,2,Middle East
27262,2022-02,4924,Books,397.97,4,Middle East
27263,2022-02,3236,Electronics,338.87,5,Asia
27264,2023-10,3014,Beauty,388.97,3,Asia
27265,2023-12,2827,Books,268.57,4,Europe
27266,2023-02,2619,Fashion,239.41,4,Europe
27267,2022-10,3923,Fashion,184.18,5,Europe
