order_id,order_date,product_id,product_category,price,discount_percent,quantity_sold,customer_region,rating
23707,2023-11,1130,Electronics,137.67,0.0,4,Middle East,2.0
23708,2023-06,2098,Fashion,386.57,15.0,3,Europe,1.7
23710,2023-01,4549,Beauty,248.4,15.0,3,Asia,3.1
23711,2022-06,2973,Books,316.67,30.0,5,Asia,3.7
23712,2022-11,2023,Electronics,107.37,0.0,1,Europe,4.8
23713,2023-08,1159,Sports,239.86,20.0,2,Asia,1.2
23714,2022-08,4855,Electronics,231.02,5.0,2,Middle East,1.9
23715,2023-07,3064,Sports,144.25,5.0,1,North America,4.2
23716,2022-03,2418,Books,306.09,30.0,5,Middle East,2.8
23717,2022-09,1355,Sports,340.13,5.0,3,North America,3.9
23719,2022-04,3936,Electronics,81.7,5.0,5,Middle East,2.7
23722,2023-01,4226,Electronics,58.76,0.0,1,Europe,3.8
23723,2022-11,2647,Home & Kitchen,407.23,10.0,4,Europe,4.9
23724,2023-03,3657,Sports,405.44,30.0,1,Middle East,1.4
23726,2022-08,1856,Home & Kitchen,433.69,0.0,1,Asia,1.7
23727,2023-09,4675,Home & Kitchen,112.13,20.0,5,Europe,4.6
23728,2023-07,4729,Sports,341.87,30.0,3,Asia,1.3
23729,2023-04,4586,Fashion,102.96,30.0,4,Europe,4.4
23730,2023-01,1795,Beauty,413.05,20.0,4,Middle East,1.4
23731,2022-08,4009,Electronics,263.48,5.0,3,North America,4.4
23732,2022-12,1801,Sports,234.59,0.0,5,Middle East,1.1
23733,2023-03,1341,Books,252.9,20.0,3,Asia,1.8
23735,2023-07,2396,Home & Kitchen,359.55,10.0,4,Europe,1.2
23736,2023-10,2309,Sports,87.79,0.0,2,North America,2.7
23737,2023-06,3607,Beauty,72.82,30.0,4,Asia,3.6
23738,2023-02,1576,Beauty,154.02,0.0,5,North America,2.3
23739,2022-12,1220,Electronics,247.36,15.0,4,Europe,1.2
23740,2023-04,3194,Sports,257.09,0.0,3,Asia,2.1
23741,2023-12,4048,Home & Kitchen,330.25,20.0,2,Asia,4.0
23743,2022-07,2533,Books,172.58,30.0,1,Asia,2.6
23744,2022-04,2320,Beauty,126.06,30.0,4,Asia,3.1
23745,2023-02,2372,Books,204.46,10.0,3,Middle East,4.6
23746,2022-12,1490,Home & Kitchen,257.02,0.0,5,North America,5.0
23747,2022-03,3400,Electronics,425.46,15.0,4,Europe,2.0
23748,2023-10,2010,Home & Kitchen,430.87,10.0,3,Middle East,2.8
23749,2022-02,3128,Beauty,269.75,10.0,3,Europe,3.5
23750,2022-08,1869,Electronics,394.05,10.0,1,Asia,2.6
23751,2023-10,3752,Books,204.89,20.0,4,North America,4.9
23753,2023-10,2832,Electronics,67.47,10.0,3,Middle East,2.9
23754,2023-05,2146,Electronics,75.83,15.0,1,North America,1.1
23755,2022-07,4360,Books,150.15,20.0,2,North America,1.1
23756,2022-04,1739,Sports,56.55,10.0,2,Europe,1.4
23758,2023-03,1509,Sports,166.77,20.0,1,North America,2.6
23760,2023-03,3960,Sports,293.28,15.0,1,Middle East,2.8
23761,2022-01,3527,Sports,418.51,5.0,4,Middle East,3.0
23762,2023-05,4667,Home & Kitchen,95.22,20.0,1,North America,1.9
23763,2022-04,1754,Sports,302.46,30.0,3,Asia,1.7
23764,2022-09,2462,Home & Kitchen,124.7,20.0,1,North America,4.4
23765,2023-10,3774,Beauty,267.14,0.0,4,Middle East,4.3
23766,2023-01,2197,Electronics,269.6,0.0,3,Europe,2.9
23769,2023-11,4910,Books,92.94,5.0,2,Europe,4.1
23770,2022-04,1104,Electronics,290.15,0.0,5,North America,1.1
23771,2022-01,2592,Beauty,231.76,5.0,1,North America,3.2
23772,2022-02,1787,Electronics,403.11,15.0,2,Asia,3.0
23773,2022-05,4752,Books,191.51,20.0,2,Europe,1.5
23774,2022-02,4822,Fashion,366.14,10.0,4,Asia,2.6
23775,2023-05,4658,Beauty,388.29,30.0,5,Asia,1.9
23776,2022-10,2478,Sports,86.76,15.0,3,North America,3.6
23777,2023-02,2317,Sports,338.11,30.0,5,North America,2.5
23778,2023-08,3842,Fashion,221.18,0.0,1,Europe,4.6
23781,2023-07,3032,Fashion,351.76,0.0,2,Asia,3.2
23782,2022-09,3469,Beauty,284.05,30.0,3,North America,3.6
23783,2023-05,2500,Electronics,162.2,10.0,3,Asia,4.0
23784,2022-03,1880,Books,135.01,15.0,4,Asia,4.5
23785,2022-07,1217,Fashion,242.19,0.0,5,Middle East,1.9
23786,2022-08,3200,Home & Kitchen,269.98,20.0,3,North America,3.1
23787,2023-05,2805,Fashion,275.0,30.0,4,North America,1.8
23788,2022-01,3084,Sports,405.24,5.0,3,Europe,3.4
23789,2023-10,1689,Beauty,422.35,30.0,1,Europe,1.7
23790,2022-11,2371,Home & Kitchen,180.06,10.0,1,North America,2.5
23791,2023-11,1711,Sports,258.13,10.0,4,North America,3.1
23792,2022-07,4241,Home & Kitchen,379.91,5.0,4,Middle East,2.5
23793,2022-08,2994,Books,436.57,0.0,2,Middle East,3.4
23794,2023-05,3357,Beauty,79.25,10.0,3,North America,3.8
23795,2022-02,2660,Beauty,374.76,30.0,4,Europe,3.8
23797,2023-08,4962,Electronics,129.21,20.0,1,Europe,1.8
23798,2023-03,2822,Electronics,247.01,5.0,3,Middle East,1.8
23800,2022-06,3297,Books,412.1,30.0,3,Middle East,3.0
23801,2023-10,2402,Books,422.1,0.0,5,North America,4.0
23803,2023-03,3787,Home & Kitchen,366.48,30.0,1,Europe,4.8
23804,2022-08,4216,Books,172.78,15.0,4,Asia,1.2
23805,2022-04,3672,Sports,94.53,5.0,2,North America,2.2
23806,2022-08,4924,Electronics,172.33,5.0,2,North America,2.4
23807,2023-12,4929,Fashion,117.62,10.0,2,Middle East,2.1
23808,2022-09,4560,Sports,58.61,20.0,2,Europe,2.7
23809,2023-08,1091,Sports,235.67,20.0,4,Europe,5.0
23810,2022-02,4252,Electronics,106.13,10.0,2,Asia,1.6
23812,2023-04,4349,Home & Kitchen,280.29,0.0,3,Middle East,1.7
23813,2022-03,2465,Beauty,286.85,0.0,5,Asia,3.1
23814,2023-11,2704,Fashion,256.44,15.0,2,Europe,4.0
23815,2023-05,4330,Fashion,92.0,10.0,1,Europe,4.5
23816,2022-04,4419,Sports,211.91,10.0,2,Europe,1.4
23817,2023-03,3622,Books,352.94,5.0,5,Asia,4.4
23818,2022-01,3531,Books,361.53,20.0,2,Middle East,2.6
23819,2023-07,3881,Fashion,302.67,20.0,3,Middle East,2.3
23820,2022-07,3349,Sports,417.31,0.0,1,Asia,3.0
23821,2023-09,4283,Home & Kitchen,310.54,15.0,2,Middle East,4.7
23823,2023-03,4825,Sports,386.11,5.0,4,North America,4.4
23824,2023-01,1483,Home & Kitchen,195.76,20.0,4,North America,3.1
23825,2022-10,1647,Electronics,114.29,30.0,5,Middle East,4.0
23827,2022-10,2944,Sports,165.39,0.0,4,Asia,2.3
23828,2022-09,3510,Home & Kitchen,307.61,10.0,2,Asia,1.9
23829,2023-09,2373,Fashion,427.27,20.0,2,Europe,1.8
23830,2022-12,1302,Electronics,159.85,20.0,5,North America,3.0
23831,2023-09,1417,Fashion,256.21,5.0,3,Middle East,3.4
23832,2023-03,3115,Sports,82.59,15.0,3,Europe,3.7
23833,2022-06,3104,Electronics,228.06,5.0,1,Asia,2.3
23834,2023-09,2493,Beauty,145.57,20.0,4,Middle East,2.3
23835,2022-08,2176,Electronics,77.23,10.0,3,North America,1.8
23836,2023-09,1200,Sports,247.62,0.0,3,Middle East,1.5
23838,2023-10,1829,Beauty,307.42,30.0,3,North America,2.7
23839,2022-01,4110,Sports,360.37,20.0,3,Europe,4.9
23840,2023-10,4583,Electronics,114.23,10.0,2,North America,3.0
23841,2022-11,2271,Electronics,216.83,20.0,4,Asia,4.0
23842,2022-06,2137,Home & Kitchen,437.31,15.0,1,North America,2.8
23843,2023-09,2401,Books,218.34,10.0,2,Asia,1.7
23844,2022-05,2739,Books,157.57,15.0,2,Middle East,2.1
23845,2022-09,4789,Sports,83.32,30.0,4,North America,2.3
23846,2022-10,3182,Sports,293.04,30.0,1,Europe,1.4
23848,2023-06,1773,Beauty,97.98,10.0,4,Europe,2.4
23849,2022-04,1949,Sports,105.1,20.0,1,Europe,4.0
23852,2022-03,3260,Books,214.82,0.0,2,North America,4.1
23854,2022-03,3549,Beauty,234.08,10.0,2,Asia,3.4
23856,2023-03,2298,Fashion,230.35,30.0,2,Asia,2.2
23857,2022-02,2259,Books,406.42,5.0,3,Middle East,4.2
23859,2022-03,1170,Fashion,372.95,20.0,5,Europe,3.9
23860,2023-12,2676,Electronics,232.5,20.0,1,North America,4.3
23861,2023-06,3467,Sports,149.81,10.0,1,Asia,4.4
23863,2023-05,2120,Electronics,295.65,5.0,4,Middle East,1.8
23864,2022-09,3871,Electronics,389.32,30.0,5,Asia,4.8
23865,2022-09,3068,Beauty,89.13,15.0,4,Europe,3.0
23866,2022-02,3337,Fashion,394.42,15.0,4,North America,3.8
23867,2022-02,3669,Electronics,435.76,15.0,5,Europe,2.4
23868,2022-01,2816,Books,378.36,10.0,4,Europe,1.5
23869,2022-04,2105,Home & Kitchen,406.03,10.0,2,North America,4.7
23870,2023-01,3154,Books,334.43,15.0,5,Europe,2.2
23871,2022-07,2802,Fashion,396.27,30.0,4,Middle East,4.3
23872,2023-08,2810,Beauty,434.1,20.0,4,Asia,3.5
23873,2023-07,3736,Books,265.35,0.0,1,Europe,3.2
23874,2023-09,3992,Books,416.68,10.0,4,Middle East,4.6
23875,2023-07,2953,Sports,396.02,20.0,2,Asia,2.6
23876,2022-11,2921,Electronics,101.35,10.0,3,Middle East,2.5
23877,2023-01,3333,Sports,147.2,0.0,3,Middle East,3.5
23878,2023-03,1620,Books,439.25,15.0,2,Europe,2.3
23879,2023-10,2573,Fashion,201.17,0.0,3,North America,3.2
23881,2023-10,4402,Electronics,331.66,10.0,4,Asia,1.1
23883,2023-11,3875,Home & Kitchen,196.43,20.0,1,Asia,1.4
23884,2023-09,1131,Books,396.89,0.0,1,Asia,3.1
23885,2023-03,1338,Beauty,187.71,20.0,4,Middle East,2.9
23886,2023-07,1220,Fashion,191.32,5.0,4,Asia,1.4
23887,2023-08,1781,Beauty,175.36,0.0,2,Asia,2.6
23888,2023-08,4953,Electronics,168.02,15.0,2,North America,2.0
23889,2023-10,3896,Home & Kitchen,101.02,15.0,5,Europe,4.5
23890,2023-09,4847,Beauty,98.79,5.0,2,Europe,4.0
23891,2022-11,1076,Books,398.06,5.0,1,Europe,1.5
23892,2022-12,4798,Beauty,309.69,5.0,5,Middle East,1.6
23893,2023-06,3652,Sports,140.29,5.0,3,Middle East,1.3
23894,2022-02,4950,Home & Kitchen,392.43,30.0,2,North America,1.1
23895,2022-04,4722,Books,299.83,10.0,5,Europe,3.9
23896,2023-11,1591,Electronics,241.11,0.0,4,North America,1.2
23897,2023-02,3097,Beauty,311.08,20.0,2,Asia,1.1
23898,2022-11,3795,Fashion,155.54,20.0,3,Asia,2.8
23899,2023-03,2366,Home & Kitchen,371.88,5.0,5,Middle East,4.3
23900,2023-10,1331,Fashion,121.92,30.0,1,North America,3.4
23901,2022-03,4365,Sports,280.58,15.0,2,North America,2.7
23902,2023-06,2175,Books,422.83,0.0,1,North America,2.0
23903,2022-09,4166,Fashion,263.75,10.0,4,Europe,3.2
23904,2023-12,3725,Home & Kitchen,256.15,15.0,4,North America,5.0
23905,2022-05,4043,Home & Kitchen,325.7,20.0,5,Middle East,4.2
23906,2023-09,2404,Fashion,160.39,30.0,3,Middle East,4.1
23908,2022-10,4511,Books,352.18,0.0,3,North America,4.6
23909,2022-01,3368,Fashion,171.25,0.0,2,Middle East,1.8
23910,2022-09,2113,Home & Kitchen,319.02,10.0,1,Europe,2.6
23911,2022-02,1528,Sports,439.62,5.0,2,Asia,4.6
23912,2023-10,1867,Sports,422.01,10.0,1,Europe,1.5
23914,2023-05,1740,Electronics,81.23,20.0,3,Middle East,1.4
23915,2022-07,2306,Home & Kitchen,162.55,10.0,3,Europe,1.5
23917,2023-05,2757,Books,327.51,5.0,4,Asia,1.7
23919,2023-07,4864,Beauty,131.15,0.0,2,Middle East,3.8
23920,2022-07,4941,Books,372.3,5.0,3,Middle East,4.6
23921,2023-09,2375,Electronics,259.98,0.0,3,North America,1.4
23922,2022-10,1715,Books,327.13,30.0,5,Middle East,4.0
23923,2022-12,1432,Beauty,285.3,5.0,4,Asia,4.8
23924,2022-02,4385,Home & Kitchen,366.98,5.0,2,North America,3.5
23925,2022-05,3004,Books,106.76,20.0,3,Middle East,1.3
23927,2022-07,3017,Books,257.6,20.0,5,Middle East,3.1
23928,2023-09,3427,Books,410.97,0.0,2,Europe,1.4
23930,2023-03,3444,Beauty,80.01,15.0,2,Middle East,4.6
23931,2022-03,3836,Books,169.91,10.0,4,Middle East,4.2
23932,2023-04,3304,Home & Kitchen,356.21,20.0,2,Middle East,2.5
23933,2023-06,4020,Sports,157.86,20.0,5,Asia,4.4
23934,2022-12,3206,Beauty,389.44,5.0,2,Middle East,3.3
23935,2023-06,3876,Fashion,70.09,30.0,1,North America,1.9
23936,2023-07,4030,Beauty,224.76,20.0,5,Europe,2.9
23937,2022-01,4842,Books,162.97,0.0,3,Middle East,4.5
23939,2023-05,4484,Beauty,364.03,30.0,3,North America,2.6
23940,2022-07,3037,Home & Kitchen,439.58,10.0,3,Middle East,4.5
23941,2022-06,1687,Beauty,438.08,5.0,3,Asia,2.2
23942,2022-12,1081,Books,136.73,0.0,1,Asia,2.6
23944,2022-02,2048,Electronics,401.33,15.0,3,Asia,2.1
23945,2022-11,3977,Home & Kitchen,123.34,0.0,4,North America,2.6
23946,2022-12,1017,Electronics,439.02,30.0,4,North America,2.3
23947,2023-10,4568,Sports,99.66,5.0,4,North America,5.0
23948,2023-12,1960,Books,78.36,15.0,2,North America,4.5
23949,2022-01,2819,Home & Kitchen,440.6,5.0,2,Europe,1.5
23951,2023-01,3934,Home & Kitchen,228.99,15.0,1,Asia,3.8
23952,2022-08,4187,Sports,328.37,15.0,5,Asia,4.4
23953,2022-05,4220,Beauty,163.54,30.0,1,Asia,3.1
23954,2023-02,4397,Beauty,383.72,30.0,5,North America,3.1
23955,2023-01,1020,Books,419.42,5.0,5,Europe,2.3
23956,2023-09,4044,Sports,104.37,5.0,1,Middle East,1.3
23957,2023-12,4677,Home & Kitchen,348.04,30.0,3,Europe,1.6
23958,2022-12,2171,Home & Kitchen,443.95,15.0,4,North America,4.7
23959,2023-07,3685,Home & Kitchen,384.97,5.0,1,North America,4.8
23960,2022-06,3984,Beauty,397.54,20.0,1,Middle East,3.1
23961,2023-11,1735,Books,118.94,20.0,3,Middle East,4.2
23962,2022-01,1632,Home & Kitchen,413.86,10.0,3,North America,2.8
23963,2023-12,3687,Home & Kitchen,256.46,20.0,3,North America,2.4
23965,2023-07,1286,Sports,335.57,10.0,4,Europe,4.5
23966,2022-12,1867,Electronics,389.07,5.0,1,Middle East,4.2
23967,2022-02,1664,Sports,391.99,10.0,1,Middle East,2.0
23970,2023-05,3832,Beauty,97.98,15.0,5,Asia,3.5
23972,2023-05,1147,Books,376.56,20.0,2,Middle East,2.6
23973,2022-05,2836,Electronics,211.46,20.0,2,North America,4.2
23974,2022-12,3414,Books,73.52,10.0,2,Middle East,1.0
23975,2023-01,3268,Beauty,419.44,30.0,1,Middle East,4.8
23976,2023-09,1227,Sports,158.84,10.0,2,Middle East,1.9
23977,2022-02,1305,Books,417.82,20.0,2,North America,2.5
23978,2022-07,1178,Home & Kitchen,280.83,15.0,4,Middle East,4.7
23979,2023-03,2911,Home & Kitchen,270.78,5.0,5,North America,2.0
23980,2023-04,2499,Sports,303.3,30.0,3,Middle East,4.8
23981,2023-10,4015,Books,212.77,15.0,1,Asia,1.5
23982,2023-11,2997,Books,59.45,5.0,5,North America,2.4
23983,2023-07,1416,Books,294.98,30.0,1,Asia,4.0
23984,2022-05,3657,Books,213.7,30.0,2,Europe,3.6
23985,2023-02,3675,Home & Kitchen,232.29,0.0,1,North America,1.9
23986,2022-04,3170,Sports,302.14,10.0,4,Asia,2.8
23987,2022-02,3332,Fashion,75.3,0.0,4,Asia,4.2
23988,2022-07,4989,Fashion,123.52,15.0,1,Europe,1.7
23989,2022-05,3754,Books,147.23,10.0,1,Middle East,3.0
23990,2023-09,2775,Books,191.69,0.0,4,Europe,1.2
23992,2022-12,3050,Books,82.42,0.0,3,Middle East,2.8
23993,2023-05,3807,Fashion,131.24,0.0,2,Asia,3.0
23994,2022-02,1261,Beauty,348.9,15.0,5,Middle East,4.1
23995,2023-09,4751,Beauty,336.95,30.0,4,Asia,1.7
23998,2022-11,4012,Books,252.01,30.0,5,Europe,4.8
23999,2022-03,1260,Beauty,215.41,0.0,1,Asia,2.1
24000,2023-04,4074,Electronics,150.67,0.0,1,North America,3.2
24001,2022-10,3819,Fashion,252.84,15.0,4,Europe,1.9
24002,2022-03,1446,Sports,103.98,5.0,4,Middle East,2.5
24003,2023-03,2239,Books,71.9,15.0,3,North America,2.2
24006,2022-04,3616,Fashion,102.84,0.0,5,Middle East,4.0
24007,2022-01,3914,Books,396.56,10.0,3,North America,3.4
24008,2023-06,4753,Sports,402.28,0.0,2,Middle East,5.0
24010,2022-07,3487,Fashion,332.32,15.0,3,Middle East,4.0
24011,2023-10,1199,Sports,191.05,30.0,4,Asia,4.1
24012,2022-08,1667,Beauty,68.64,15.0,1,Middle East,4.0
24013,2023-01,4894,Books,113.46,0.0,4,Middle East,2.7
24014,2022-12,3981,Beauty,222.63,30.0,1,Middle East,1.3
24015,2022-11,3326,Fashion,128.37,30.0,3,North America,2.2
24016,2023-08,2158,Books,160.96,5.0,5,Middle East,4.5
24018,2023-07,3252,Home & Kitchen,196.04,20.0,4,Asia,1.4
24019,2023-06,3924,Electronics,80.77,20.0,2,Asia,4.3
24020,2023-08,2720,Sports,176.28,15.0,2,Europe,4.1
24022,2023-12,1292,Sports,310.27,20.0,5,North America,2.4
24023,2023-01,3437,Fashion,361.71,15.0,5,Europe,4.5
24024,2023-03,2161,Home & Kitchen,204.7,15.0,5,Middle East,3.8
24025,2023-11,1410,Books,277.86,15.0,1,Europe,3.0
24026,2023-07,1508,Sports,437.57,10.0,2,Asia,1.5
24027,2022-06,4955,Sports,106.81,30.0,2,Europe,4.3
24028,2023-02,4289,Fashion,86.49,0.0,1,Europe,3.6
24029,2022-10,1617,Sports,133.04,30.0,4,Middle East,1.2
24030,2023-03,2080,Electronics,113.58,20.0,4,Europe,1.7
24031,2022-05,3139,Fashion,438.31,30.0,5,Middle East,4.6
24035,2023-12,2435,Beauty,199.22,15.0,1,Europe,1.0
24036,2023-02,1770,Home & Kitchen,250.26,0.0,3,Middle East,3.8
24037,2022-06,2976,Fashion,292.14,10.0,2,North America,1.2
24038,2022-06,3240,Fashion,392.29,15.0,2,Europe,3.3
24039,2023-04,2140,Books,357.46,15.0,5,Europe,2.1
24040,2023-03,1706,Books,189.38,5.0,3,North America,4.8
24041,2022-04,3717,Home & Kitchen,401.85,20.0,3,Europe,4.3
24042,2022-12,2298,Fashion,374.55,15.0,3,Asia,2.0
24043,2022-03,4424,Books,440.06,20.0,3,Europe,2.0
24044,2023-08,3951,Beauty,129.68,0.0,3,Middle East,4.8
24046,2022-12,4858,Electronics,57.37,10.0,5,Middle East,1.9
24047,2022-05,4107,Books,274.65,0.0,4,Middle East,1.9
24048,2023-02,1623,Home & Kitchen,134.68,10.0,5,Middle East,4.2
24050,2022-09,1196,Books,419.21,10.0,3,Europe,4.4
24051,2022-10,4899,Electronics,431.9,15.0,5,North America,1.8
24052,2022-04,3337,Books,186.59,10.0,1,Asia,4.1
24053,2023-12,4766,Home & Kitchen,69.99,5.0,3,Europe,1.1
24054,2022-06,2509,Electronics,128.08,15.0,2,North America,2.9
24055,2023-08,1765,Sports,340.43,30.0,2,North America,4.5
24056,2023-09,2434,Electronics,345.44,30.0,3,Europe,4.1
24057,2023-09,2446,Electronics,352.41,30.0,5,Middle East,4.4
24058,2022-08,4310,Beauty,428.29,5.0,3,Middle East,2.4
24059,2022-12,2321,Fashion,442.54,5.0,5,Middle East,1.7
24061,2023-08,2010,Beauty,179.85,0.0,3,Europe,2.6
24063,2023-10,1175,Home & Kitchen,322.78,5.0,1,Middle East,3.6
24064,2022-01,3974,Sports,65.57,30.0,4,Europe,1.6
24065,2023-07,3325,Fashion,298.64,10.0,1,Middle East,2.0
24066,2022-04,2366,Books,192.61,10.0,5,Asia,3.9
24068,2022-05,4351,Fashion,127.32,10.0,4,Europe,4.1
24069,2023-04,3471,Home & Kitchen,357.92,10.0,5,Asia,2.6
24070,2023-02,2439,Home & Kitchen,177.25,30.0,5,North America,4.1
24071,2022-07,2842,Books,324.5,20.0,5,Europe,2.0
24073,2022-12,2051,Electronics,297.23,30.0,1,Europe,3.0
24075,2022-08,3649,Sports,174.93,30.0,2,Asia,1.7
24076,2023-09,2617,Beauty,438.76,0.0,4,Europe,3.1
24078,2023-01,4449,Fashion,261.43,0.0,2,Asia,4.3
24079,2023-10,3894,Home & Kitchen,185.02,10.0,5,Middle East,4.0
24080,2023-04,2381,Beauty,178.72,30.0,3,North America,3.3
24081,2023-02,4774,Home & Kitchen,214.98,15.0,1,Middle East,3.8
24082,2022-01,1789,Beauty,332.1,20.0,3,North America,3.7
24083,2023-11,1017,Home & Kitchen,222.13,5.0,3,Europe,2.8
24084,2023-03,3260,Books,382.65,20.0,1,Asia,1.3
24085,2023-08,2746,Home & Kitchen,346.75,10.0,5,Asia,1.5
24086,2022-01,3561,Fashion,165.95,10.0,5,Middle East,2.3
24087,2022-04,2117,Beauty,403.88,10.0,3,Asia,3.2
24088,2022-10,1856,Electronics,380.16,15.0,4,Asia,4.2
24089,2023-05,3969,Books,310.92,0.0,3,Middle East,1.0
24090,2023-09,3854,Sports,97.5,15.0,3,Middle East,2.7
24091,2022-07,2040,Home & Kitchen,255.56,30.0,2,Asia,4.3
24092,2022-08,2262,Electronics,229.1,10.0,1,Middle East,2.4
24095,2023-11,3224,Sports,355.56,0.0,5,North America,2.1
24096,2022-08,4202,Beauty,188.09,5.0,5,North America,3.2
24097,2022-09,1297,Books,290.64,30.0,1,Asia,4.5
24098,2023-08,2086,Sports,445.88,20.0,5,Middle East,4.6
24100,2022-11,3844,Books,133.09,10.0,4,Europe,4.5
24103,2022-10,3663,Sports,292.64,15.0,5,Europe,2.7
24104,2022-02,4341,Beauty,270.59,30.0,2,Middle East,1.3
24106,2022-07,1499,Beauty,217.84,5.0,4,North America,1.9
24109,2022-01,4558,Home & Kitchen,173.04,0.0,2,Middle East,4.1
24110,2023-01,1913,Sports,138.19,30.0,2,Asia,2.9
24111,2022-05,1216,Sports,77.38,20.0,4,North America,4.2
24114,2022-03,2004,Sports,76.3,10.0,2,Asia,3.5
24115,2022-02,2309,Sports,264.0,15.0,2,North America,2.9
24117,2022-01,3593,Books,66.3,5.0,1,Middle East,2.5
24118,2022-01,3770,Books,356.03,0.0,5,Asia,4.5
24119,2023-03,2721,Home & Kitchen,434.18,0.0,2,Asia,2.3
24120,2022-02,4483,Fashion,304.33,5.0,1,Europe,4.6
24121,2022-12,1967,Beauty,60.73,15.0,3,Europe,1.2
24122,2023-05,4402,Books,413.76,10.0,4,North America,3.0
24123,2023-05,3740,Sports,432.3,10.0,4,North America,3.8
24124,2022-03,1783,Beauty,282.26,30.0,2,Europe,1.2
24125,2023-11,1921,Home & Kitchen,211.36,15.0,3,North America,1.2
24126,2022-03,2472,Electronics,206.87,15.0,5,Europe,1.2
24127,2023-07,2720,Electronics,332.18,10.0,3,Asia,4.6
24130,2023-08,3074,Books,393.61,30.0,1,Asia,2.6
24131,2022-09,4183,Home & Kitchen,180.21,0.0,5,North America,2.3
24132,2023-10,2515,Home & Kitchen,204.48,0.0,1,Europe,4.9
24133,2022-03,4888,Beauty,364.87,0.0,1,Asia,1.8
24134,2023-08,4208,Books,347.85,0.0,5,Europe,4.4
24136,2023-04,3309,Home & Kitchen,397.15,10.0,1,Europe,4.6
24138,2023-09,4852,Home & Kitchen,114.66,30.0,5,Middle East,4.3
24142,2023-08,2133,Beauty,74.87,15.0,5,North America,1.1
24144,2023-07,2502,Books,380.11,15.0,1,North America,4.7
24145,2023-10,1623,Beauty,184.06,10.0,5,North America,2.3
24146,2022-10,2636,Beauty,230.39,10.0,5,Asia,1.3
24148,2022-12,1266,Home & Kitchen,209.14,0.0,4,Europe,2.2
24149,2023-10,1777,Fashion,127.43,30.0,5,Middle East,4.4
24150,2022-04,1667,Beauty,361.1,5.0,3,Asia,1.8
24151,2022-08,4284,Fashion,284.64,20.0,2,Europe,2.0
24153,2023-12,1053,Electronics,311.4,5.0,2,Middle East,2.7
24154,2022-04,4736,Fashion,390.05,5.0,4,Europe,3.2
24155,2023-05,3821,Electronics,407.28,0.0,1,Europe,3.7
24157,2022-06,1394,Beauty,411.29,20.0,5,Asia,3.9
24158,2022-12,1511,Sports,86.1,30.0,4,Middle East,1.1
24159,2022-02,1800,Fashion,114.0,5.0,4,Asia,1.2
24160,2023-08,1324,Home & Kitchen,253.36,0.0,1,Europe,3.1
24161,2022-11,4809,Sports,235.69,5.0,2,Middle East,3.5
24163,2023-10,3026,Electronics,225.91,5.0,1,Asia,1.2
24164,2023-03,1173,Home & Kitchen,213.21,30.0,3,North America,4.5
24165,2022-05,1343,Sports,411.18,0.0,1,Europe,1.4
24166,2022-10,3252,Fashion,150.42,0.0,3,North America,1.7
24167,2023-07,1054,Electronics,400.54,15.0,2,Asia,4.2
24168,2022-09,2770,Sports,126.5,30.0,2,Asia,1.1
24169,2023-05,1709,Electronics,205.57,10.0,3,Asia,1.5
24171,2022-03,4378,Electronics,239.05,0.0,3,Middle East,3.2
24173,2023-02,2640,Home & Kitchen,192.12,0.0,3,Middle East,4.0
24175,2022-01,2713,Electronics,382.67,0.0,1,North America,4.2
24176,2022-11,3349,Home & Kitchen,127.85,20.0,5,Europe,2.6
24177,2022-06,4276,Sports,375.54,0.0,1,Middle East,4.7
24178,2022-09,1219,Books,290.21,30.0,2,Asia,2.2
24180,2023-04,1427,Electronics,215.81,15.0,1,Europe,1.3
24181,2022-07,1140,Beauty,447.92,0.0,4,North America,3.3
24182,2022-11,3502,Fashion,363.26,0.0,2,Europe,3.7
24183,2023-05,2967,Beauty,76.88,0.0,2,Asia,4.2
24184,2023-03,3192,Home & Kitchen,357.56,30.0,4,Asia,2.4
24185,2023-11,4016,Home & Kitchen,320.6,15.0,3,Europe,3.6
24187,2023-07,1157,Books,231.26,10.0,5,Asia,4.0
24188,2022-09,1104,Beauty,279.95,5.0,5,Asia,2.7
24189,2023-08,3789,Home & Kitchen,356.23,20.0,5,Middle East,4.1
24190,2022-12,3937,Sports,305.99,10.0,2,Asia,1.5
24191,2023-02,2949,Beauty,309.65,0.0,2,North America,3.9
24192,2022-06,1288,Home & Kitchen,228.63,15.0,2,Middle East,4.8
24193,2022-09,1631,Beauty,386.67,10.0,4,Asia,4.6
24195,2022-04,2208,Books,82.9,20.0,1,North America,3.3
24196,2023-04,2240,Fashion,426.67,5.0,5,Europe,4.1
24198,2023-05,1278,Home & Kitchen,370.65,20.0,1,North America,3.6
24199,2023-05,3995,Sports,82.84,20.0,1,North America,4.6
24200,2022-03,4546,Sports,291.96,15.0,1,Europe,2.2
24201,2023-11,1224,Sports,143.49,15.0,2,Middle East,2.8
24202,2023-01,2906,Sports,283.1,30.0,4,Asia,3.0
24203,2022-06,4893,Sports,106.42,5.0,1,Europe,4.7
24204,2022-01,2710,Beauty,72.93,10.0,3,Europe,3.0
24205,2022-07,4248,Home & Kitchen,100.34,15.0,3,Europe,4.5
24206,2022-02,1083,Home & Kitchen,446.99,20.0,3,North America,4.0
